year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
1992, Davao del Sur,1,24.800967668488163,81.34767759562841,21.038023679417122,0.1896516393442623,968.0178506375229,47.79018670309654,0.16344262295081968,0.6662773224043715,6.19148451730419,173.78187613843352,19.318761384335154,26.28993624772313,0.3162922358834244,141.44603825136613,76.14697176684882
1993, Davao del Sur,1,24.43360730593607,84.83584474885845,21.506004566210045,0.2595776255707763,967.8102397260274,53.30251141552512,0.1522271689497717,0.5210057077625571,5.877990867579908,178.70753424657534,17.64634703196347,25.599246575342466,0.36445616438356165,134.22100456621004,74.81872146118721
1994, Davao del Sur,1,24.53928082191781,84.08276255707763,21.454908675799086,0.19730593607305938,967.5084246575343,53.099657534246575,0.15439497716894976,0.5501746575342465,5.801906392694064,189.5025114155251,18.684794520547943,25.718664383561645,0.36040045662100456,137.5431506849315,73.44052511415525
1995, Davao del Sur,1,24.584714611872148,84.52762557077625,21.579109589041096,0.22932648401826486,967.4497716894978,55.51301369863014,0.15007762557077625,0.5359623287671232,6.062271689497717,176.6826484018265,18.100422374429225,25.812705479452053,0.348486301369863,128.7595890410959,75.42602739726027
1996, Davao del Sur,51,24.37761839708561,86.22199453551913,21.76219262295082,0.25239071038251365,966.7553620218579,59.02049180327869,0.14507399817850636,0.46827641165755923,5.782786885245901,170.43829690346084,16.889936247723135,25.544467213114753,0.39438763661202186,123.8292349726776,76.04246357012751
1997, Davao del Sur,1,24.40582191780822,85.02694063926941,21.53889269406393,0.224634703196347,968.4216324200913,54.903310502283105,0.1537351598173516,0.5104235159817352,5.999269406392694,176.5466894977169,18.099771689497718,25.589086757990867,0.3784510273972603,141.68995433789954,70.58812785388128
1998, Davao del Sur,1,25.28574200913242,81.13481735159817,21.458595890410958,0.13883561643835618,968.2574315068492,49.68196347031964,0.16160045662100458,0.6891769406392694,6.156244292237442,157.79965753424656,18.88634703196347,26.720856164383562,0.2920052511415525,141.63732876712328,71.42534246575343
1999, Davao del Sur,1,24.248778538812783,86.98732876712329,21.79793378995434,0.2683333333333333,966.6634132420091,60.30513698630137,0.136310502283105,0.43781735159817353,5.2775,187.6585616438356,16.8071803652968,25.35908675799087,0.40135958904109587,109.80867579908676,77.83755707762558
2000, Davao del Sur,1,24.262420309653915,87.26263661202186,21.870594262295082,0.2646516393442623,966.4899704007287,58.18624772313297,0.13658811475409835,0.42922358834244084,5.31707650273224,191.74567395264117,17.107650273224046,25.322188069216757,0.3991349043715847,109.27276867030966,79.22438524590164
2001, Davao del Sur,1,24.507488584474885,86.01392694063927,21.849817351598173,0.22284246575342465,966.7574543378996,55.80559360730594,0.14351940639269406,0.4780559360730594,5.58560502283105,193.30125570776255,17.816324200913243,25.589908675799087,0.39039543378995434,119.17260273972603,77.85342465753425
2002, Davao del Sur,1,24.663447488584474,83.81438356164384,21.52069634703196,0.20138127853881277,967.6041780821918,53.265068493150686,0.1541837899543379,0.5613207762557078,6.0323744292237444,181.97659817351598,18.796187214611873,25.78351598173516,0.36127842465753424,138.37020547945207,71.63493150684931
2003, Davao del Sur,1,24.63437214611872,84.75616438356164,21.692865296803653,0.24680365296803652,967.4804680365297,57.995091324200914,0.1471609589041096,0.5276244292237443,6.0063584474885845,185.79543378995433,18.678538812785387,25.824109589041097,0.35875376712328766,124.40993150684932,75.38801369863013
2004, Davao del Sur,1,24.89341985428051,83.25056921675774,21.642725409836068,0.15775273224043718,967.2338114754099,53.75717213114754,0.15531989981785063,0.5873929872495446,5.7283356102003635,180.86429872495447,18.116404826958107,25.96160063752277,0.3508578096539162,137.25762750455374,73.50808287795992
2005, Davao del Sur,1,24.833162100456622,83.3046803652968,21.551552511415526,0.21674657534246575,967.5952625570776,56.4986301369863,0.14981278538812784,0.5861358447488585,5.916917808219178,177.538698630137,18.114326484018264,26.08845890410959,0.3426857305936073,125.21050228310503,75.36324200913242
2006, Davao del Sur,1,24.73954337899543,84.19280821917808,21.68843607305936,0.20593607305936074,967.3083333333333,53.384132420091326,0.15044406392694065,0.5496004566210045,5.681655251141553,184.1689497716895,18.346175799086758,25.73321917808219,0.3743458904109589,130.37625570776257,74.27054794520548
2007, Davao del Sur,1,24.69920091324201,84.77397260273973,21.755867579908674,0.251175799086758,966.8752054794521,56.55650684931507,0.14648972602739727,0.5291974885844749,5.825513698630137,180.4252283105023,18.22670091324201,25.79357305936073,0.3764912100456621,123.7291095890411,75.34326484018266
2008, Davao del Sur,1,24.39110883424408,86.31409380692168,21.791336520947176,0.2469148451730419,966.8276639344261,57.81147540983606,0.14092554644808744,0.4652470400728598,5.373611111111112,180.64651639344262,16.893055555555556,25.490346083788708,0.39806215846994536,117.17679872495447,76.80054644808743
2009, Davao del Sur,1,24.679520547945206,85.79006849315068,21.974931506849316,0.2948972602739726,966.719098173516,56.12077625570776,0.14586529680365296,0.49112557077625574,5.25170091324201,192.9316210045662,17.821518264840183,25.699052511415527,0.39620376712328764,124.43059360730594,75.35650684931507
2010, Davao del Sur,1,25.069109589041094,82.94474885844748,21.736324200913245,0.1658675799086758,967.4102968036528,53.577397260273976,0.15097488584474886,0.6030159817351598,6.036792237442922,157.4697488584475,17.890844748858445,26.133721461187214,0.33272157534246577,129.71712328767123,72.4560502283105
2011, Davao del Sur,1,24.426415525114155,87.13675799086758,22.014520547945207,0.29648401826484017,966.4734132420091,60.35296803652968,0.13601255707762558,0.43475570776255706,5.342568493150685,189.12420091324202,17.21906392694064,25.492066210045664,0.40501312785388127,108.32134703196347,78.7966894977169
2012, Davao del Sur,1,24.500739981785063,86.17816484517304,21.888433515482696,0.2578438069216758,966.8685678506375,57.08993624772313,0.14165642076502732,0.4699749544626594,5.497313296903461,185.45491803278688,18.034153005464482,25.552652550091075,0.3962387295081967,118.74760928961749,75.98520036429872
2013, Davao del Sur,1,24.673698630136986,85.74623287671233,21.961826484018264,0.24296803652968038,966.9835273972602,58.754908675799086,0.1389189497716895,0.49096232876712326,5.570091324200913,180.27990867579908,17.57332191780822,25.635593607305935,0.38422157534246576,113.60627853881279,75.59417808219177
2014, Davao del Sur,1,24.705810502283104,85.462899543379,21.935582191780824,0.2886529680365297,967.2192237442923,56.80993150684932,0.1451472602739726,0.5003721461187215,5.594132420091324,184.34326484018266,17.757180365296804,25.73530821917808,0.3901261415525114,123.28675799086759,74.99292237442923
2015, Davao del Sur,1,24.906518264840184,83.30707762557077,21.65593607305936,0.20478310502283106,968.1788584474887,54.043036529680364,0.15536301369863015,0.5846723744292238,6.319634703196347,171.9654109589041,19.118264840182647,26.046152968036527,0.3490300228310502,140.41552511415526,69.73881278538813
2016, Davao del Sur,1,25.469023224043717,81.8690801457195,21.841939890710382,0.21157786885245902,967.8314207650272,51.888433515482696,0.15644467213114754,0.6638479052823315,5.825580601092897,168.24920309653916,18.230669398907104,26.679109744990892,0.3321099726775956,133.04701730418944,73.33663479052824
2017, Davao del Sur,1,24.81447488584475,86.37248858447488,22.246038812785386,0.304634703196347,967.1534703196347,59.226141552511415,0.13660616438356166,0.4682910958904109,5.622591324200913,182.22180365296805,17.600890410958904,25.79851598173516,0.4012849315068493,108.05753424657534,77.94006849315069
2018, Davao del Sur,1,25.16400684931507,83.28299086757991,21.909383561643835,0.19918949771689498,967.0985045662101,51.921004566210044,0.15583333333333332,0.5964052511415525,5.655958904109589,180.25981735159817,17.858447488584474,26.174828767123287,0.3721025114155251,137.574200913242,72.59920091324202
2019, Davao del Sur,1,25.032557077625572,82.82853881278538,21.665228310502282,0.22920091324200914,968.0320890410959,52.55582191780822,0.1579646118721461,0.6073082191780822,6.241118721461187,170.82009132420092,18.6661301369863,26.14711187214612,0.3694247716894977,140.73093607305935,71.4966894977169
2020, Davao del Sur,1,25.191427595628415,83.22620673952642,21.88447176684882,0.22700364298724954,967.756762295082,52.94489981785064,0.15159380692167576,0.602068533697632,6.077026411657559,162.80031876138435,17.97778916211293,26.342406648451732,0.3475229963570127,129.64253187613843,72.06796448087432
2021, Davao del Sur,1,24.74148401826484,86.53356164383561,22.19425799086758,0.3139269406392694,967.1339269406392,56.19337899543379,0.14121232876712328,0.46491780821917805,5.334098173515981,183.37043378995435,16.84619863013699,25.812785388127853,0.40511529680365294,117.78447488584474,75.36940639269406
2022, Davao del Sur,51,24.650239726027397,86.36860730593607,22.075993150684933,0.26695205479452055,966.8859246575341,58.471803652968035,0.13642123287671232,0.46549315068493147,5.684931506849315,174.2521689497717,16.392853881278537,25.63670091324201,0.398623401826484,107.75251141552512,78.71735159817352
1990, Davao Occidental,1,20.96876712328767,86.54851598173516,18.5162899543379,0.1893150684931507,890.182705479452,57.09200913242009,0.1504041095890411,0.3592385844748858,4.928961187214612,152.1783105022831,17.780639269406393,22.797077625570775,0.33936472602739726,156.85091324200914,71.73504566210046
1991, Davao Occidental,1,20.84794520547945,86.36940639269406,18.358059360730593,0.17114155251141552,890.3509132420091,57.035844748858445,0.14961301369863012,0.3614931506849315,5.083926940639269,141.05388127853882,17.74082191780822,22.71466894977169,0.3302474885844749,152.33618721461187,75.31495433789955
1992, Davao Occidental,1,20.93521174863388,84.78415300546447,18.10570355191257,0.18474499089253188,890.6473246812386,53.510701275045534,0.15190915300546448,0.4101525500910747,5.053620218579235,141.17702641165755,17.73153460837887,23.01610883424408,0.2923952641165756,150.77720856102005,77.44478597449908
1993, Davao Occidental,1,20.674805936073057,87.84554794520548,18.49134703196347,0.23899543378995433,890.4424657534247,62.22785388127854,0.14632648401826484,0.3180022831050228,4.235125570776256,153.313698630137,15.57859589041096,22.43857305936073,0.37046917808219176,147.33607305936073,75.31849315068493
1994, Davao Occidental,1,20.712865296803653,87.49006849315069,18.45775114155251,0.20795662100456622,890.2200456621005,61.405022831050225,0.1459326484018265,0.3286609589041096,4.73966894977169,159.2521689497717,17.43181506849315,22.437328767123287,0.3631203196347032,149.03287671232877,73.52020547945206
1995, Davao Occidental,1,20.807397260273973,87.96826484018266,18.639760273972602,0.26937214611872146,890.0825342465754,62.12157534246575,0.1441563926940639,0.31711415525114156,4.536780821917808,142.9958904109589,16.659794520547944,22.548002283105024,0.3651928082191781,144.29223744292239,74.84246575342466
1996, Davao Occidental,51,20.65538479052823,88.99556010928961,18.69910063752277,0.31670081967213115,889.48639571949,70.69114298724955,0.13978711293260473,0.2871732695810565,4.241871584699453,152.3648679417122,15.291643897996355,22.355578324225863,0.3898368624772313,135.62511384335156,76.85815118397086
1997, Davao Occidental,2,20.688972602739724,87.55479452054794,18.453162100456623,0.19405251141552513,891.0106506849315,62.91598173515982,0.14691438356164385,0.3259771689497717,4.572739726027397,148.5738584474886,16.595799086757992,22.461084474885844,0.3553917808219178,150.437100456621,73.24783105022831
1998, Davao Occidental,1,21.110536529680363,87.59006849315068,18.850490867579907,0.2584246575342466,890.831506849315,59.19429223744292,0.14888013698630137,0.3366792237442922,5.193070776255708,120.92146118721462,18.1750799086758,22.903869863013696,0.3449770547945205,155.7538812785388,70.29737442922375
1999, Davao Occidental,3,20.541837899543378,89.71084474885845,18.723584474885847,0.3790753424657534,889.3916666666667,74.51769406392694,0.13427397260273974,0.2668413242009133,4.086038812785388,156.43801369863013,15.905239726027396,22.150205479452055,0.40619703196347035,124.14954337899543,79.20707762557078
2000, Davao Occidental,3,20.587704918032784,89.83857012750455,18.79379553734062,0.31975182149362474,889.2585724043715,72.41678051001821,0.13454690346083786,0.26422131147540984,4.147199453551913,161.6313752276867,16.296004098360655,22.15561247723133,0.40770787795992713,123.29200819672131,80.83139799635701
2001, Davao Occidental,2,20.756415525114157,88.67579908675799,18.742819634703196,0.28071917808219177,889.5737671232877,67.88276255707763,0.13953881278538813,0.296587899543379,4.364646118721462,167.29269406392694,16.43716894977169,22.39247716894977,0.4004075342465754,134.38538812785387,77.40399543378996
2002, Davao Occidental,1,20.84291095890411,87.03013698630137,18.50181506849315,0.208013698630137,890.2951826484018,59.357077625570774,0.14718721461187215,0.34207648401826485,4.710148401826484,152.23641552511415,17.095764840182646,22.558664383561645,0.3553634703196347,151.94132420091324,72.0667808219178
2003, Davao Occidental,2,20.816860730593607,87.95102739726028,18.656986301369866,0.2761872146118722,890.1821803652969,65.71335616438355,0.14133333333333334,0.31724657534246575,4.465011415525114,160.67214611872146,16.534463470319633,22.552317351598173,0.3720874429223744,138.15239726027397,75.91358447488585
2004, Davao Occidental,2,20.89760928961749,87.92281420765028,18.734631147540984,0.20985883424408017,890.0306352459016,62.12374772313297,0.14615551001821492,0.31983265027322405,4.454121129326047,166.1797586520947,16.38078324225865,22.643499544626593,0.36515004553734065,148.86281876138435,73.17793715846994
2005, Davao Occidental,1,20.890445205479452,87.39874429223744,18.611712328767123,0.256472602739726,890.2863127853881,63.06815068493151,0.14209931506849316,0.3335662100456621,4.3357534246575336,156.45353881278538,16.176232876712326,22.69662100456621,0.36265787671232874,137.45559360730593,76.53150684931506
2006, Davao Occidental,2,20.796221461187216,88.45216894977169,18.74070776255708,0.24381278538812787,890.0596575342465,63.579337899543376,0.14150456621004565,0.30270319634703197,4.4873515981735155,154.65205479452055,16.678002283105023,22.406118721461187,0.3885238584474886,140.3148401826484,74.93207762557077
2007, Davao Occidental,2,20.852808219178083,88.42340182648402,18.780125570776256,0.2965867579908676,889.6385273972603,65.70582191780822,0.14074771689497717,0.30525570776255706,4.348253424657534,150.45102739726028,16.58494292237443,22.50912100456621,0.3846385844748858,137.72294520547945,75.575799086758
