,Year,Location,Production (mt),Area (ha),Yield (mt/ha),weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
897,1996,SULU,2219.89,1014.0,2.189240631163708,1,26.43233151183971,83.4375,23.376423041894352,0.1937727686703096,999.1041780510018,49.79360200364299,0.1666791894353369,0.5763387978142077,13.264731329690346,187.9154143897996,19.860769581056463,27.50248178506375,0.396910519125683,153.34369307832424,73.53768214936248
898,1997,SULU,2218.59,1014.0,2.187958579881657,1,26.67912100456621,81.76929223744293,23.281015981735163,0.0897260273972602,1000.7377511415524,37.05422374429224,0.1808196347031963,0.6442168949771689,12.233641552511417,140.69155251141552,19.08752283105023,28.22793378995434,0.3304098173515981,179.60399543378995,67.33550228310503
899,1998,SULU,2215.04,1014.0,2.184457593688363,1,26.83165525114155,83.00502283105023,23.67624429223744,0.1664155251141552,1000.2223515981736,42.117009132420094,0.1714520547945205,0.6065445205479452,10.76472602739726,166.35433789954337,17.82865296803653,28.61030821917808,0.3654352739726028,166.88196347031965,68.81495433789955
900,1999,SULU,2212.42,1014.0,2.1818737672583826,1,26.40021689497717,83.44440639269406,23.3479794520548,0.2005707762557077,998.9399543378996,53.30091324200913,0.158384703196347,0.5755205479452056,12.295684931506848,169.97625570776256,19.9399200913242,27.167522831050228,0.4551359589041095,136.85821917808218,78.23127853881279
901,2000,SULU,2534.44,1015.0,2.31127331862763,1,26.47594489981785,83.41621129326047,23.41589253187614,0.1732012750455373,998.8057946265938,51.8389116575592,0.1617918943533697,0.5795696721311475,12.112147085610202,180.9278233151184,19.672643442622952,27.243499544626594,0.4355116120218579,143.71254553734062,77.25398451730419
902,2001,SULU,2452.68,1015.0,2.31127331862763,1,26.60816210045662,83.04280821917808,23.47087899543379,0.1642465753424657,999.126506849315,47.84383561643836,0.1654554794520548,0.5963915525114155,12.50917808219178,173.12408675799088,19.930559360730594,27.452922374429225,0.4208662100456621,150.3769406392694,74.8425799086758
903,2002,SULU,2362.75,1021.0,2.31127331862763,1,26.8175,81.62009132420091,23.3851598173516,0.0839155251141552,999.928207762557,38.16404109589041,0.1811449771689497,0.6543059360730594,13.145570776255708,163.8228310502283,19.825639269406395,28.496906392694065,0.3169913242009132,177.9818493150685,67.17111872146118
904,2003,SULU,2387.24,1021.0,2.31127331862763,1,26.629178082191785,82.75936073059361,23.43312785388128,0.1176598173515981,999.8504680365296,41.67876712328767,0.1724166666666667,0.6075342465753425,12.616141552511415,161.2365296803653,18.96359589041096,28.539988584474884,0.321192808219178,165.5066210045662,70.36198630136987
905,2004,SULU,2451.84,1021.0,2.31127331862763,1,26.69844034608379,82.66097449908925,23.48405054644809,0.1034266848816029,999.6836634790528,39.73907103825137,0.1752959927140255,0.6128813752276867,13.43846766848816,176.24829234972677,20.191848816029147,28.26777094717669,0.3302953096539162,170.1815801457195,69.94649362477232
906,2005,SULU,2458.94,1021.0,2.31127331862763,1,26.69898401826484,82.29874429223744,23.408732876712328,0.1256164383561644,999.9060730593608,44.009132420091326,0.1714520547945205,0.6257979452054794,12.46041095890411,180.2444063926941,19.090924657534245,28.478641552511416,0.3064268264840182,160.23858447488584,72.04440639269406
907,2006,SULU,2465.49,1021.0,2.31127331862763,1,26.77054794520548,82.41381278538813,23.50634703196347,0.1038470319634703,999.6303995433792,42.70924657534247,0.17224200913242,0.6236210045662101,11.357876712328768,176.04817351598174,18.20576484018265,28.208984018264843,0.3286474885844748,161.5732876712329,73.2533105022831
908,2007,SULU,2549.13,1021.0,2.31127331862763,1,26.707876712328765,82.59760273972603,23.47875570776256,0.1646232876712328,999.1070547945206,46.70593607305936,0.1683207762557077,0.6158002283105023,12.547602739726027,165.29771689497716,19.87336757990868,28.242899543379,0.3509139269406393,155.04109589041096,72.92351598173516
909,2008,SULU,2615.4,1035.0,2.31127331862763,1,26.481637067395265,83.26559653916212,23.39224726775956,0.1835040983606557,999.0099840619308,49.95696721311475,0.162792577413479,0.5839378415300547,11.63870673952641,165.77937158469945,18.943465391621128,27.32926912568306,0.431932718579235,146.64321493624772,75.86634790528232
910,2009,SULU,2502.35,1035.0,2.31127331862763,1,26.82986301369863,82.89828767123288,23.66197488584475,0.1402739726027397,999.1150114155251,44.097945205479455,0.1705502283105023,0.6081164383561645,12.862910958904113,173.89052511415525,20.243310502283105,27.816826484018264,0.3764728310502283,157.44771689497716,73.55719178082192
911,2010,SULU,2554.35,1035.0,2.31127331862763,1,26.876084474885843,83.0412100456621,23.732146118721463,0.1949885844748858,999.3671118721462,45.07283105022831,0.1680913242009132,0.6064212328767123,10.437819634703196,154.0923515981735,17.6313698630137,28.18691780821917,0.3958034246575342,158.82054794520548,70.88093607305936
912,2011,SULU,2671.2,1040.0,2.31127331862763,1,26.541050228310503,83.52465753424657,23.506655251141552,0.1887214611872146,998.758093607306,51.19851598173516,0.1596198630136986,0.575958904109589,12.305616438356164,174.6444063926941,19.88442922374429,27.30240867579909,0.4404504566210045,137.16655251141552,79.80730593607306
913,2012,SULU,2567.15,1040.0,2.31127331862763,1,26.594558287795994,83.56124772313296,23.564731329690343,0.1646744080145719,999.1249430783242,48.14674408014572,0.1643488160291439,0.5769228142076502,11.687602459016391,176.90596539162112,19.212887067395265,27.45648907103825,0.4248677140255009,151.67361111111111,74.51400273224044
914,2013,SULU,2532.6,1020.0,2.31127331862763,1,26.71307077625571,83.23938356164383,23.61478310502283,0.167945205479452,999.2514726027398,48.18527397260274,0.1646392694063927,0.5925,12.729246575342463,169.8478310502283,19.914714611872142,27.62950913242009,0.412133105022831,148.84954337899543,74.30353881278539
915,2014,SULU,2462.15,1025.0,2.31127331862763,1,26.72133561643836,82.63116438356164,23.501164383561644,0.115810502283105,999.7196232876712,42.1980593607306,0.1740376712328767,0.6131735159817351,13.134143835616438,177.61335616438356,20.16638127853881,28.07280821917808,0.3258356164383562,166.16221461187214,71.12716894977169
916,2015,SULU,2495.68,1026.0,2.31127331862763,1,26.83239726027397,82.10525114155251,23.499634703196342,0.0793493150684931,1000.475102739726,35.86198630136986,0.1802043378995433,0.6371894977168949,12.63763698630137,162.31529680365296,19.012819634703195,28.738812785388127,0.2908737442922374,180.64372146118723,66.43892694063926
917,2016,SULU,2451.16,1026.0,2.31127331862763,1,27.023383424408014,83.24305555555556,23.917509107468124,0.1472108378870673,999.9833333333332,40.56955828779599,0.1722552367941712,0.6040619307832422,10.80858378870674,174.6670081967213,17.29976092896175,28.904963570127507,0.3568720400728598,167.78415300546447,69.44797358834244
918,2017,SULU,2486.46,1030.0,2.31127331862763,1,26.789383561643834,83.36735159817351,23.71691780821918,0.206769406392694,999.4299086757992,48.51027397260274,0.1616963470319634,0.5901860730593607,12.041552511415524,178.13413242009133,19.571780821917805,27.64719178082192,0.4413181506849315,141.97271689497717,77.01027397260275
919,2018,SULU,2517.2,1029.0,2.31127331862763,1,26.95385844748858,82.63424657534246,23.729931506849315,0.123755707762557,999.4690296803652,41.15536529680365,0.1737203196347032,0.6220513698630137,12.914497716894978,184.13881278538813,19.994600456621004,28.070262557077623,0.3620417808219178,166.05479452054794,70.2966894977169
920,2019,SULU,2509.18,1031.0,2.31127331862763,1,27.04700913242009,81.56986301369864,23.600502283105023,0.0812100456621004,1000.2944748858448,34.75319634703197,0.1827442922374429,0.6646004566210045,12.370833333333334,170.1906392694064,18.934737442922373,28.977465753424656,0.2914972602739726,181.47625570776256,66.58424657534246
921,2020,SULU,2486.06,1031.0,2.31127331862763,1,27.07264344262295,81.78312841530055,23.66683743169399,0.151901183970856,999.8632513661204,41.619307832422585,0.1717930327868852,0.6587795992714026,11.413558743169398,165.00170765027323,18.325831056466303,28.7488160291439,0.3572721994535519,161.07627504553733,69.56397996357013
922,2021,SULU,2496.25,1032.0,2.31127331862763,1,26.92219178082192,82.54098173515982,23.67942922374429,0.181175799086758,999.430593607306,46.13333333333333,0.1657328767123287,0.6247945205479452,12.32099315068493,179.2686073059361,19.32222602739726,27.798938356164385,0.4085099315068493,147.81107305936072,74.33162100456622
923,2022,SULU,0.0,1025.0,0.0,1,26.81464611872146,82.66050228310502,23.597762557077623,0.2048173515981735,999.0938584474884,49.64075342465753,0.1640148401826484,0.6166415525114155,11.678778538812786,191.9312785388128,17.932945205479452,27.648082191780823,0.4332261415525114,144.01609589041095,76.36723744292237
924,1990,TAWI-TAWI,0.0,0.0,0.0,1,24.764075342465752,82.67203196347032,21.603401826484017,0.1301255707762557,970.666301369863,41.54303652968037,0.1658767123287671,0.5435171232876712,12.99980593607306,151.4324200913242,20.20203196347032,26.00611872146119,0.0894912932487602,174.17922374429224,68.13584474885845
925,1991,TAWI-TAWI,0.0,0.0,0.0,1,24.70176940639269,82.2587899543379,21.45851598173516,0.1188926940639269,970.821700913242,40.24531963470319,0.167458904109589,0.5546438356164384,12.80634703196347,146.2941780821918,19.82777397260274,25.98660958904109,0.0894912932487602,173.1228310502283,71.87705479452055
926,1992,TAWI-TAWI,0.0,0.0,0.0,1,24.60597677595628,82.22222222222223,21.35865209471767,0.1128415300546448,971.1168146630235,37.92622950819672,0.1668385701275045,0.5523690801457195,12.25242486338798,148.56022313296904,19.38872950819672,25.885724043715847,0.0894912932487602,171.47939435336977,73.79428506375228
927,1993,TAWI-TAWI,0.0,0.0,0.0,1,24.61408675799087,82.29486301369863,21.37985159817352,0.129783105022831,971.0094406392692,39.3810502283105,0.165829908675799,0.5504703196347032,12.3913698630137,159.4873287671233,19.38775114155252,26.0366095890411,0.0894912932487602,173.4744292237443,69.90251141552511
928,1994,TAWI-TAWI,0.0,0.0,0.0,1,24.68738584474886,82.22157534246575,21.438550228310504,0.1157191780821917,970.7864726027398,41.45993150684932,0.1659292237442922,0.5552100456621005,12.291917808219178,149.01244292237442,19.60549086757991,26.036198630136987,0.0894912932487602,174.7837899543379,68.87819634703196
929,1995,TAWI-TAWI,0.0,0.0,0.0,1,24.683070776255708,82.30764840182648,21.44958904109589,0.1398972602739726,970.519006849315,44.58447488584475,0.1626461187214611,0.5526860730593607,11.448333333333332,153.34006849315068,18.55541095890411,26.07094748858448,0.0894912932487602,166.998401826484,70.98150684931507
930,1996,TAWI-TAWI,0.0,0.0,0.0,51,24.57815346083789,82.87112932604735,21.45445127504553,0.2066484517304189,969.9908242258653,49.96117941712204,0.1567144808743169,0.5325933515482696,13.356580145719487,188.8213797814208,20.364606102003645,26.04625455373406,0.0894912932487602,151.92679872495447,73.95958561020036
931,1997,TAWI-TAWI,0.0,0.0,0.0,1,24.782853881278538,81.36837899543379,21.35562785388128,0.1051369863013698,971.559406392694,37.66792237442922,0.1709509132420091,0.5862111872146119,12.992009132420092,135.36335616438356,20.08380136986301,26.09990867579909,0.0894912932487602,180.574200913242,66.5019406392694
932,1998,TAWI-TAWI,0.0,0.0,0.0,1,24.894908675799087,82.70456621004566,21.731906392694064,0.1953196347031963,971.0690410958904,43.46541095890411,0.1611381278538812,0.5474155251141553,11.772317351598174,141.0904109589041,19.37566210045662,26.502077625570777,0.0894912932487602,165.10570776255707,69.09680365296803
933,1999,TAWI-TAWI,0.0,0.0,0.0,1,24.619600456621004,82.35034246575343,21.391084474885844,0.2285730593607305,969.8189269406394,54.02865296803653,0.1530890410958904,0.5505,12.689349315068492,174.56472602739726,20.5273401826484,26.348356164383564,0.0894912932487602,143.30844748858448,75.56358447488584
934,2000,TAWI-TAWI,0.0,0.0,0.0,1,24.63723816029144,82.51115664845173,21.442566029143897,0.2105532786885245,969.692133424408,52.28586065573771,0.1537340619307832,0.5460428051001821,12.538376593806923,172.8780737704918,20.381853369763206,26.34380692167577,0.0894912932487602,143.18806921675775,77.28403916211293
935,2001,TAWI-TAWI,0.0,0.0,0.0,1,24.79939497716895,82.04543378995434,21.508778538812784,0.1957077625570776,970.022294520548,48.53321917808219,0.1589086757990867,0.56575,12.66263698630137,165.8304794520548,20.30017123287672,26.50520547945205,0.0894912932487602,153.77134703196347,73.58847031963471
936,2002,TAWI-TAWI,0.0,0.0,0.0,1,24.88084474885845,81.58755707762558,21.49849315068493,0.1055365296803653,970.7961301369862,38.22796803652968,0.1710308219178082,0.5818333333333333,13.84392694063927,143.53401826484017,20.72953196347032,26.160821917808217,0.0894912932487602,179.9849315068493,66.73607305936073
937,2003,TAWI-TAWI,0.0,0.0,0.0,1,24.71691780821918,82.32203196347032,21.48536529680365,0.1173401826484018,970.7081849315068,41.8425799086758,0.1645022831050228,0.553519406392694,13.0539497716895,148.11438356164385,19.492488584474888,25.8975,0.0894912932487602,169.82568493150686,69.5662100456621
938,2004,TAWI-TAWI,0.0,0.0,0.0,1,24.76037112932605,82.41598360655738,21.54702868852459,0.113353825136612,970.5594945355192,39.30760473588342,0.1660018214936247,0.5516848816029144,13.729804189435338,162.319558287796,20.64715391621129,26.03221766848816,0.0894912932487602,174.46402550091074,68.82536429872495
939,2005,TAWI-TAWI,0.0,0.0,0.0,1,24.796860730593608,81.94942922374429,21.48840182648402,0.1292009132420091,970.77149543379,43.4291095890411,0.1634326484018265,0.5677648401826484,12.936438356164384,164.60673515981736,19.771780821917808,26.139623287671235,0.0894912932487602,164.89406392694065,70.84075342465754
940,2006,TAWI-TAWI,0.0,0.0,0.0,1,24.86062785388128,81.86221461187215,21.535958904109588,0.1180593607305936,970.506700913242,41.46815068493151,0.1647248858447488,0.5723401826484018,11.81398401826484,165.36084474885843,18.766906392694064,26.17786529680365,0.0894912932487602,167.92545662100457,71.03413242009132
941,2007,TAWI-TAWI,0.0,0.0,0.0,1,24.782648401826485,82.35342465753425,21.555844748858448,0.1911301369863013,970.0020433789956,47.23687214611872,0.1601289954337899,0.5550251141552512,12.998641552511415,154.41438356164383,20.4689497716895,26.202100456621004,0.0894912932487602,158.82511415525113,72.25650684931507
942,2008,TAWI-TAWI,0.0,0.0,0.0,1,24.65242486338797,82.28722677595628,21.415220856102003,0.2382058287795992,969.8968010018216,51.596197632058285,0.1558652094717668,0.5526218123861566,11.984995446265938,164.45059198542805,19.602538706739526,26.43674863387978,0.0894912932487602,147.33025956284152,76.44672131147541
943,2009,TAWI-TAWI,0.0,0.0,0.0,1,24.997671232876712,82.04840182648402,21.705,0.174337899543379,970.03299086758,45.48207762557077,0.162675799086758,0.5714497716894976,13.160011415525114,170.3093607305936,20.75050228310502,26.466221461187214,0.0894912932487602,159.35513698630135,73.21666666666667
944,2010,TAWI-TAWI,0.0,0.0,0.0,1,24.998401826484017,82.18447488584475,21.731084474885844,0.2068493150684931,970.2633447488583,46.71780821917808,0.1611529680365296,0.567640410958904,10.976027397260276,135.7716894977169,18.497214611872145,26.82183789954338,0.0894912932487602,160.01678082191782,71.80456621004566
945,2011,TAWI-TAWI,0.0,0.0,0.0,1,24.759086757990868,82.36678082191781,21.53810502283105,0.2345547945205479,969.6628767123289,52.25410958904109,0.1537431506849315,0.5531746575342467,12.522271689497718,171.75776255707763,20.19410958904109,26.40392694063927,0.0894912932487602,141.70616438356166,78.00034246575342
946,2012,TAWI-TAWI,0.0,0.0,0.0,1,24.774237249544623,82.4738160291439,21.57280282331512,0.2117941712204007,970.022723132969,50.25432604735884,0.1556193078324226,0.5505828779599271,11.9069558287796,168.82775500910748,19.790619307832426,26.437249544626592,0.0894912932487602,149.8356102003643,75.03517759562841
947,2013,TAWI-TAWI,0.0,0.0,0.0,1,24.92125570776256,82.16883561643836,21.65196347031964,0.1984132420091324,970.1625228310502,49.804566210045664,0.1579920091324201,0.565486301369863,12.85159817351598,164.19988584474885,20.320856164383564,26.50754566210046,0.0894912932487602,150.11267123287672,74.59200913242009
948,2014,TAWI-TAWI,0.0,0.0,0.0,1,24.90891552511416,81.7453196347032,21.55607305936073,0.1670662100456621,970.6347260273972,43.94600456621004,0.1659029680365296,0.5779212328767124,13.512751141552512,167.95536529680365,20.82372146118721,26.36665525114155,0.0894912932487602,169.0988584474886,69.7464611872146
